Fecha_Ocurrencia,Codigo_Accidente,Direccion,Barrio,Vehiculos Involucrados,Heridos,Accidente con,Muertes,Clase de Accidente,severidad,hora,dia_semana,mes,fin_semana,Año,Mes,Mes_nombre,lat,lon
2023-06-28,A001576739,CARRERA 23 N.18-24    MANCERA,MANCERA,1,0,MUERTOS,1,CHOQUE,1,0,Wednesday,6,0,2023,6,junio,3.9919826,-73.7594884
2023-06-25,C-0015882267,KILOMETRO 46+690 MTS     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,6,1,2023,6,junio,,
2023-06-30,A001576740,CALLE 17 CARRERA 6   POPULAR,POPULAR,2,1,HERIDOS,0,CHOQUE,0,0,Friday,6,0,2023,6,junio,3.9854568,-73.7597031
2023-07-04,A001576741,AVENIDA 23 N. 27B-30B    SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Tuesday,7,0,2023,7,julio,,
2023-07-10,A001576743,CARRERA 45A CALLE 16   COLINAS,COLINAS,2,1,HERIDOS,0,CHOQUE,0,0,Monday,7,0,2023,7,julio,,
2023-07-07,A001576742,CALLE 10A CARRERA 25   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Friday,7,0,2023,7,julio,,
2023-07-12,A001576744,LOTE N 2 VIA CHICHCIMENE  FRENTE  FINCA SAN ANTONIO    LOMA DE TIGRE,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Wednesday,7,0,2023,7,julio,,
2023-07-14,A001576745,CALLE 12 CARRERA 24   DORADO,DORADO,2,2,HERIDOS,0,CHOQUE,0,0,Friday,7,0,2023,7,julio,3.9851539,-73.7681515
2023-07-16,A001576746,KILOMETRO 2 VIA VAQUEROS -CHICHIMENE     SAN ISIDRO DE CHICHIMENE,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,7,1,2023,7,julio,,
2023-07-18,A001576747,CALLE 23 N-19-03   ARAGUANEY,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Tuesday,7,0,2023,7,julio,,
2023-07-21,A001576749,KILOMETRO 1 FINCA PORVENIR   VEREDA SAN NICOLAS,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Friday,7,0,2023,7,julio,,
2023-07-19,A001576748,CALLE 18 CARRERA 5   POPULAR,POPULAR,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,7,0,2023,7,julio,3.9854568,-73.7597031
2023-07-22,A001576750,CALLE 10A CARRERA 25  B/EVEREST,SIN INFORMACIÓN,3,1,HERIDOS,0,CHOQUE,0,0,Saturday,7,1,2023,7,julio,,
2023-07-24,A001576751,CALLE 12 CARRERA 33   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Monday,7,0,2023,7,julio,,
2023-07-26,A001576752,KILOMETRO 4 DSDE COLEGIO JUAN ROZO VIA GRAVICON,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Wednesday,7,0,2023,7,julio,,
2023-07-28,A001576753,CALLE 11 CRA 27 -36    LAS ACACIAS,LAS ACACIAS,2,1,HERIDOS,0,CHOQUE,0,0,Friday,7,0,2023,7,julio,4.0900381,-73.6692468
2023-08-02,A001576754,CALLE 23 CARRERA 24   LA TIZA,LA TIZA,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,8,0,2023,8,agosto,,
2023-08-03,A001576755,CARRERA 17 CALLE  21-49  B/ARAGUANEY,SIN INFORMACIÓN,2,0,HERIDOS,0,CHOQUE,0,0,Thursday,8,0,2023,8,agosto,,
2023-08-06,A001576757,DIAGONAL 15 N: 32-20    VILLA CASTILLA,VILLA CASTILLA,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Sunday,8,1,2023,8,agosto,,
2023-08-04,A001576756,CARRERA 23 N. 18-63    MANCERA,MANCERA,3,1,HERIDOS,0,CHOQUE,0,0,Friday,8,0,2023,8,agosto,3.9919826,-73.7594884
2023-08-12,A001576758,CALLE 14 CARRERA 35-23   INDEPENDENCIA,INDEPENDENCIA,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,8,1,2023,8,agosto,3.985851,-73.7787589
2023-08-16,A001576759,CALLE 14 CARRERA 21   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,8,0,2023,8,agosto,,
2023-08-18,A001576760,KILOMETRO 3+700MTS VIA ACACIAS  VEREDA LA ESMERALDA     ESMERALDA,SIN INFORMACIÓN,2,3,HERIDOS,0,CHOQUE,0,0,Friday,8,0,2023,8,agosto,,
2023-08-20,A001576761,KILOMETRO 3+100 MTS      ESMERALDA,SIN INFORMACIÓN,2,1,MUERTOS,1,CHOQUE,1,0,Sunday,8,1,2023,8,agosto,,
2023-08-20,A001576762,KILOMETRO 22+450 MTS VIA DINAMARCA,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,8,1,2023,8,agosto,,
2023-08-22,A001576763,CARRERA 31 CALLE 16   BACHUE,BACHUE,2,2,HERIDOS,0,CHOQUE,0,0,Tuesday,8,0,2023,8,agosto,,
2023-08-26,A001576764,CALLE 11 CARRERA 25   DORADO,DORADO,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,8,1,2023,8,agosto,3.9851539,-73.7681515
2023-09-07,A001576765,CARRERA 23 # 23-30 EDS MARIA ALEJANDRA    SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,0,MUERTOS,1,CHOQUE,1,0,Thursday,9,0,2023,9,septiembre,,
2023-09-09,A001576768,CARRERA 30 CALLE 10A BARRIO PANORAMA II,SIN INFORMACIÓN,2,3,HERIDOS,0,CHOQUE,0,0,Saturday,9,1,2023,9,septiembre,,
2023-09-11,A001602209,AVENIDA 23 CARRERA 30   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Monday,9,0,2023,9,septiembre,,
2023-09-07,A001576766,CARRERA 29 # 18A-40     SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Thursday,9,0,2023,9,septiembre,,
2023-09-08,A001576767,CARRERA 13 #  12.44    JUAN MELLAO,JUAN MELLAO,2,1,HERIDOS,0,CHOQUE,0,0,Friday,9,0,2023,9,septiembre,,
2023-09-16,A001602211,AVENIDA 23 CARRERA 15   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Saturday,9,1,2023,9,septiembre,,
2023-09-16,A001602210,CALLE 19 N 29A-34    SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,5,HERIDOS,0,CHOQUE,0,0,Saturday,9,1,2023,9,septiembre,,
2023-09-18,A001602212,CARRERA 23 FRENTE ALA BIBLIOTECA MUNICIPAL    SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,1,1,HERIDOS,0,ATROPELLO,0,0,Monday,9,0,2023,9,septiembre,,
2023-09-27,A001602213,KILOMETRO 1+100 MTS DESDE JUAN ROZO VIA DINAMARCA     SANTA TERESITA,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Wednesday,9,0,2023,9,septiembre,,
2023-09-28,A001602214,CALLE 18 CARRERA 18   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Thursday,9,0,2023,9,septiembre,,
2023-10-01,A001602215,KILOMETRO 1 VIA ANTIGUA GUAMAL    RANCHO GRANDE,SIN INFORMACIÓN,1,0,MUERTOS,1,CHOQUE,1,0,Sunday,10,1,2023,10,octubre,,
2023-10-02,A001602216,CALLE 16 CARRERA 27   EL BOSQUE,EL BOSQUE,2,3,HERIDOS,0,CHOQUE,0,0,Monday,10,0,2023,10,octubre,,
2023-10-05,A001602218,KILOMETRO 8 VIA VAQUEROS CLUB  CHICHIMENE     SAN ISIDRO DE CHICHIMENE,SIN INFORMACIÓN,2,0,MUERTOS,1,CHOQUE,1,0,Thursday,10,0,2023,10,octubre,,
2023-10-04,C-001582322,KILOMETRO 45+340 MTS      LA CECILITA,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,10,0,2023,10,octubre,,
2023-10-05,A001602217,CALLE 11 N 27 -19   LAS ACACIAS,LAS ACACIAS,2,2,HERIDOS,0,CHOQUE,0,0,Thursday,10,0,2023,10,octubre,4.0900381,-73.6692468
2023-10-07,A001602219,KILOMETRO 14 VIA  Dinamrca     MONTELIBANO BAJO,SIN INFORMACIÓN,2,0,MUERTOS,1,CHOQUE,1,0,Saturday,10,1,2023,10,octubre,,
2023-10-11,A001602220,CALLE 11 CARRERA 38   INDEPENDENCIA,INDEPENDENCIA,2,2,HERIDOS,0,CHOQUE,0,0,Wednesday,10,0,2023,10,octubre,3.985851,-73.7787589
2023-10-13,C-00158479,KILOMETRO 46+970 MTS VIA VILLAVICENCIO GRANADA  SECTOR CODE SOLA,SIN INFORMACIÓN,2,0,MUERTOS,2,CHOQUE,1,0,Friday,10,0,2023,10,octubre,,
2023-10-14,A001602221,CALLE 41 ENTRE LA DIAGONAL 15 Y AVENIDA 23  FRENTE ALA  NORMAL SUPERIOR,SIN INFORMACIÓN,1,1,HERIDOS,0,ATROPELLO,0,0,Saturday,10,1,2023,10,octubre,,
2023-10-15,A001602222,CALLE 14 CARRERA 34   BACHUE,BACHUE,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,10,1,2023,10,octubre,,
2023-10-16,A001602223,CARRERA 23 N . 27-33 VILLA CLAUDIA BARRIO,SIN INFORMACIÓN,1,3,HERIDOS,0,ATROPELLO,0,0,Monday,10,0,2023,10,octubre,,
2023-10-19,A001602224,AVENIDA 23 N 33-25   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Thursday,10,0,2023,10,octubre,,
2023-10-21,A001602225,CALLE 15 CARRERA 17   CENTRO,CENTRO,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,10,1,2023,10,octubre,3.9601604,-73.7585291
2023-10-22,A001602226,AVENIDA 23 CALLE  11   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,10,1,2023,10,octubre,,
2023-10-23,A001602227,DIAGONAL 15 CARRRA  26A   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,1,2,HERIDOS,0,OTRO,0,0,Monday,10,0,2023,10,octubre,,
2023-10-23,A001602228,KILOMETRO 24+450 MTS     VÃA ACACÃAS-DINAMARCA,VÍA ACACÍAS-DINAMARCA,2,3,HERIDOS,0,CHOQUE,0,0,Monday,10,0,2023,10,octubre,,
2023-10-29,A001602229,CALLE 19 CARRERA 16   SAN CRISTOBAL,SAN CRISTOBAL,1,1,HERIDOS,0,ATROPELLO,0,0,Sunday,10,1,2023,10,octubre,4.0049364,-73.8336221
2023-10-29,A001602230,KILOMETRO 1 VIA CRUCE VAQUEROS CHICHIMENE    LOMA DE TIGRE,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,10,1,2023,10,octubre,,
2023-10-31,A001602231,CALLE 14 N 26 -29  BARRIO SAN JOSE,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Tuesday,10,0,2023,10,octubre,,
2023-10-31,A001602232,CALLE 14 CARRERA 23   COOPERATIVO,COOPERATIVO,1,1,MUERTOS,1,ATROPELLO,1,0,Tuesday,10,0,2023,10,octubre,3.9876057,-73.7645413
2023-11-01,A001602233,CALLE 18 CARRERA 19   MANCERA,MANCERA,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,11,0,2023,11,noviembre,3.9919826,-73.7594884
2023-11-02,A001602234,KILOMETRO 3 VIA ACACIAS  DINAMARCA,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Thursday,11,0,2023,11,noviembre,,
2023-11-04,A001602236,CARRERA 33 CALLE 16C   BACHUE,BACHUE,2,2,HERIDOS,0,CHOQUE,0,0,Saturday,11,1,2023,11,noviembre,,
2023-11-03,A001602235,CALLE 10A CARRERA 28   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Friday,11,0,2023,11,noviembre,,
2023-11-06,A001602237,CARRERA 17 N 16-32    SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Monday,11,0,2023,11,noviembre,,
2023-11-18,A001602240,AVENIDA 23 N 27B-30    SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,11,1,2023,11,noviembre,,
2023-11-16,A001602238,KILOMETRO 52+260 MTS     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,5,HERIDOS,0,CHOQUE,0,0,Thursday,11,0,2023,11,noviembre,,
2023-11-18,A001602239,CALLE 14 N. 18-56    CENTRO,CENTRO,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,11,1,2023,11,noviembre,3.9601604,-73.7585291
2023-11-27,A001602241,CALLE 14 CARRERA 33   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,0,MUERTOS,1,CHOQUE,1,0,Monday,11,0,2023,11,noviembre,,
2023-11-27,A001602242,CALLE 19 CARRERA 18   MANCERA,MANCERA,2,1,HERIDOS,0,CHOQUE,0,0,Monday,11,0,2023,11,noviembre,3.9919826,-73.7594884
2023-11-28,A001602243,AVENIDA 23 CALLE 19   ATAHUALPA,ATAHUALPA,2,1,HERIDOS,0,CHOQUE,0,0,Tuesday,11,0,2023,11,noviembre,,
2023-11-29,A001602244,KILOMETRO 18+850 MTS VIA ACACIAS -SAN CARLOS DE GUAROA     SANTA ROSA,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,11,0,2023,11,noviembre,,
2023-12-02,A006102247,CARRERA 23 N 14-30    COOPERATIVO,COOPERATIVO,2,2,HERIDOS,0,CHOQUE,0,0,Saturday,12,1,2023,12,diciembre,3.9876057,-73.7645413
2023-12-03,A001602249,CALLE 17 N .8 -57   B/PALERMO,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,12,1,2023,12,diciembre,,
2023-12-01,A001602246,CALLE 12 CARRERA 28   SAMAN,SAMAN,2,2,HERIDOS,0,CHOQUE,0,0,Friday,12,0,2023,12,diciembre,,
2023-12-01,A001602245,CALLE 12 N 32 -54    NUTIVARA,NUTIVARA,1,1,HERIDOS,0,ATROPELLO,0,0,Friday,12,0,2023,12,diciembre,,
2023-12-02,A001602248,CARRERA 18 CALLE  7   BALCONES DE SANTA ISABEL,BALCONES DE SANTA ISABEL,1,2,HERIDOS,0,ATROPELLO,0,0,Saturday,12,1,2023,12,diciembre,,
2023-12-06,A001602250,CALLE 15 CARRERA  29   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,3,HERIDOS,0,CHOQUE,0,0,Wednesday,12,0,2023,12,diciembre,,
2023-12-08,A001602251,CALLE 14 CARRERA 12   JUAN MELLAO,JUAN MELLAO,2,2,HERIDOS,0,CHOQUE,0,0,Friday,12,0,2023,12,diciembre,,
2023-12-08,A001602252,CARRERA 14 CALLE  17   SAN CRISTOBAL,SAN CRISTOBAL,2,2,HERIDOS,0,CHOQUE,0,0,Friday,12,0,2023,12,diciembre,4.0049364,-73.8336221
2023-12-19,A001602254,CARRERA 23 CALLE  21A   LA TIZA,LA TIZA,2,2,HERIDOS,0,CHOQUE,0,0,Tuesday,12,0,2023,12,diciembre,,
2023-12-22,A001602255,CARRERA 23 N .9 -15    PABLO EMILIO RIVEROS,PABLO EMILIO RIVEROS,1,0,MUERTOS,1,CHOQUE,1,0,Friday,12,0,2023,12,diciembre,3.9813847,-73.7668931
2023-12-18,A001602253,AVENIDA 23 N.27-06    DON BOSCO,DON BOSCO,3,2,HERIDOS,0,CHOQUE,0,0,Monday,12,0,2023,12,diciembre,3.1232913,-73.7523765
2023-12-22,A001602256,CARRERA 24 CALLE  45179 EVEREST,SIN INFORMACIÓN,1,1,HERIDOS,0,ATROPELLO,0,0,Friday,12,0,2023,12,diciembre,,
2023-12-25,A001602259,CALLE 13 CARRERA  20   COOPERATIVO,COOPERATIVO,2,1,HERIDOS,0,CHOQUE,0,0,Monday,12,0,2023,12,diciembre,3.9876057,-73.7645413
2023-12-24,A001602258,AVENIDA 23 CARRERA 27A  VIILA  CLAUDIA,SIN INFORMACIÓN,1,1,HERIDOS,0,CHOQUE,0,0,Sunday,12,1,2023,12,diciembre,,
2023-12-24,A001602257,CARRERA 14 N. 9-103   LA UNION,LA UNION,1,1,HERIDOS,0,OTRO,0,0,Sunday,12,1,2023,12,diciembre,3.903333,-73.601667
2023-12-30,A001602260,AVENIDA 23 N. 27B-30 SAIN THOMAS,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,12,1,2023,12,diciembre,,
2023-12-30,A001602261,CALLE 18 CARRERA 18   MANCERA,MANCERA,2,3,HERIDOS,0,CHOQUE,0,0,Saturday,12,1,2023,12,diciembre,3.9919826,-73.7594884
2022-01-01,A001371865,CALLE 9 CARRERA  22   PABLO EMILIO RIVEROS,PABLO EMILIO RIVEROS,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Saturday,1,1,2022,1,enero,3.9813847,-73.7668931
2022-01-02,A001371866,CARRERA 23 CALLE  17   COOPERATIVO,COOPERATIVO,2,2,HERIDOS,0,CHOQUE,0,0,Sunday,1,1,2022,1,enero,3.9876057,-73.7645413
2022-01-03,A001371867,KILOMETRO 1+700 MTS RURAL     LOMA DE TIGRE,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Monday,1,0,2022,1,enero,,
2022-01-05,A001371868,AVENIDA 23 CARRERA  27   LOS OLIVOS,LOS OLIVOS,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,1,0,2022,1,enero,,
2022-01-07,A001371869,CARRERA 23 # 14 53   COOPERATIVO,COOPERATIVO,4,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Friday,1,0,2022,1,enero,3.9876057,-73.7645413
2022-01-16,A001371872,CARRERA 23 #14 27   SAN JOSÃ‰,SAN JOSÉ,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Sunday,1,1,2022,1,enero,3.9904639,-73.770546
2022-01-10,A001371870,KILOMETRO 1+700 MTS     VÃA ACACÃAS-GUAMAL,VÍA ACACÍAS-GUAMAL,2,0,HERIDOS,0,CHOQUE,0,0,Monday,1,0,2022,1,enero,3.9759331,-73.7670347
2022-01-14,A001371871,CARRERA 49 CALLE 20   BRISAS DE LA COLINA,BRISAS DE LA COLINA,2,0,HERIDOS,0,CHOQUE,0,0,Friday,1,0,2022,1,enero,3.9968549,-73.7798485
2022-01-17,A001371873,KILOMETRO 15+9 MTS     VÃA ACACÃAS-DINAMARCA,VÍA ACACÍAS-DINAMARCA,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Monday,1,0,2022,1,enero,,
2022-01-19,A001371874,CARRERA 14 CALLE 26   GUARATARA II,GUARATARA II,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Wednesday,1,0,2022,1,enero,,
2022-01-27,A001371875,KILOMETRO 27+100 MTS     VÃA ACACÃAS-VILLAVICENCIO,VÍA ACACÍAS-VILLAVICENCIO,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Thursday,1,0,2022,1,enero,4.0496448,-73.7653564
2022-01-28,A001371877,CARRERA 31 CALLE 16C   BACHUE,BACHUE,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Friday,1,0,2022,1,enero,,
2022-01-31,A001371878,CALLE 14 CARRERA  31   BACHUE,BACHUE,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Monday,1,0,2022,1,enero,,
2022-01-27,A001371876,CARRERA 23 # 9 74,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Thursday,1,0,2022,1,enero,,
2022-01-08,C-0088589,KILOMETRO 44+800 MTS     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,3,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Saturday,1,1,2022,1,enero,,
2022-01-25,C-001437191,KILOMETRO 46+500 MTS     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,1,HERIDOS,0,CHOQUE,0,0,Tuesday,1,0,2022,1,enero,,
2022-02-03,A001371879,CARRERA 45 FRENTE 14 - 46,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Thursday,2,0,2022,2,febrero,,
2022-02-04,A001371880,MANZANA C CASA 21   NUEVA JERUSALEN,NUEVA JERUSALEN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Friday,2,0,2022,2,febrero,,
2022-02-05,A001371881,CARRERA 14 CALLE 17   SAN CRISTOBAL,SAN CRISTOBAL,2,2,HERIDOS,0,CHOQUE,0,0,Saturday,2,1,2022,2,febrero,4.0049364,-73.8336221
2022-02-07,A001371882,CARRERA 18 CON  8 INTERSECCIÃ“N,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Monday,2,0,2022,2,febrero,,
2022-02-08,A001371883,KILOMETRO 7+700   VÃA DINAMARCA,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Tuesday,2,0,2022,2,febrero,,
2022-02-11,A001371884,CARRERA 23 # 9 - 15,SIN INFORMACIÓN,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Friday,2,0,2022,2,febrero,,
2022-02-12,A001371885,KILOMETRO 0+500      SANTA TERESITA,SIN INFORMACIÓN,2,0,MUERTOS,3,CHOQUE,1,0,Saturday,2,1,2022,2,febrero,,
2022-02-13,A001371886,CALLE 15 CARRERA 21,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,2,1,2022,2,febrero,,
2022-02-15,A001371888,KILOMETRO 0+400     VÃA ANTIGUA GUAMAL,VÍA ANTIGUA GUAMAL,1,1,MUERTOS,1,CHOQUE,1,0,Tuesday,2,0,2022,2,febrero,,
2022-02-12,A001371887,CARRERA 31 # 14 - 46,SIN INFORMACIÓN,2,2,HERIDOS,0,ATROPELLO,0,0,Saturday,2,1,2022,2,febrero,,
2022-02-17,A001371889,CALLE 18 # 17 - 20 MANCERA,MANCERA,1,1,HERIDOS,0,CHOQUE,0,0,Thursday,2,0,2022,2,febrero,3.9919826,-73.7594884
2022-02-18,A001371890,KILOMETRO 22+880     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,3,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Friday,2,0,2022,2,febrero,,
2022-02-18,A001371891,CARRERA 23 CALLE 17   MANCERA,MANCERA,2,1,HERIDOS,0,CHOQUE,0,0,Friday,2,0,2022,2,febrero,3.9919826,-73.7594884
2022-02-20,A001371893,CARRERA 17 # 21 - 49,SIN INFORMACIÓN,1,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Sunday,2,1,2022,2,febrero,,
2022-02-19,A001371894,KILOMETRO 20+200      PUERTO CANECAS,SIN INFORMACIÓN,1,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Saturday,2,1,2022,2,febrero,,
2022-02-19,A001371892,CARRERA 14 # 19 - 13 SAN CRISTOBAL,SAN CRISTOBAL,2,1,HERIDOS,0,CHOQUE,0,0,Saturday,2,1,2022,2,febrero,4.0049364,-73.8336221
2022-02-21,A001371895,CALLE 11 CARRERA 26,SIN INFORMACIÓN,2,2,HERIDOS,0,CHOQUE,0,0,Monday,2,0,2022,2,febrero,,
2022-02-21,A001371896,CALLE 16 # 47 - 3 COLINAS,COLINAS,2,4,HERIDOS,0,CHOQUE,0,0,Monday,2,0,2022,2,febrero,,
2022-02-22,A001371897,CALLE 25 # 20 - 3 GUARATARA,GUARATARA,1,3,HERIDOS,0,ATROPELLO,0,0,Tuesday,2,0,2022,2,febrero,,
2022-02-22,A001371898,CARRERA 14 # 18 - 29 SAN CRISTOBAL,SAN CRISTOBAL,2,2,HERIDOS,0,CHOQUE,0,0,Tuesday,2,0,2022,2,febrero,4.0049364,-73.8336221
2022-02-26,A001371900,CARRERA 30 # 22A - 20 LA ORQUIDEA REAL,LA ORQUIDEA REAL,2,2,HERIDOS,0,CHOQUE,0,0,Saturday,2,1,2022,2,febrero,,
2022-02-23,A001371899,CARRERA 45B # 16,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,2,0,2022,2,febrero,,
2022-02-27,A001371902,DIAGONAL 15 # 32 - 20 VILLA CASTILLA,VILLA CASTILLA,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,2,1,2022,2,febrero,,
2022-02-27,A001371903,AVENIDA 23 # 27 - 33,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,2,1,2022,2,febrero,,
2022-02-04,C001437205,KILOMETRO 53+500     VÃA GRANADA-VILLAVICENCIO,VÍA GRANADA-VILLAVICENCIO,2,1,HERIDOS,0,CHOQUE,0,0,Friday,2,0,2022,2,febrero,,
2022-02-27,A001371905,CALLE 14 # 17 58   CENTRO,CENTRO,2,0,DAÃ‘OS MATERIALES,0,CHOQUE,0,0,Sunday,2,1,2022,2,febrero,3.9601604,-73.7585291
2022-03-02,A001371904,CARRERA 25 CALLE  23,SIN INFORMACIÓN,3,1,HERIDOS,0,CHOQUE,0,0,Wednesday,3,0,2022,3,marzo,,
2022-03-08,A001371907,KILOMETRO 1+700 MTS     BAQUEROS CLUB-CHICHIMENE LOMA DE TIGRE,BAQUEROS CLUB-CHICHIMENE,1,0,DAÃ‘OS MATERIALES,0,OTRO,0,0,Tuesday,3,0,2022,3,marzo,,
2022-03-07,A001371906,KILOMETRO 9+200 MTS     BAQUEROS CLUB-CHICHIMENE,BAQUEROS CLUB-CHICHIMENE,1,0,MUERTOS,1,CHOQUE,1,0,Monday,3,0,2022,3,marzo,,
2022-03-08,A001371908,CALLE 13 CARRERA  16   CENTRO,CENTRO,2,1,HERIDOS,0,CHOQUE,0,0,Tuesday,3,0,2022,3,marzo,3.9601604,-73.7585291
2022-03-16,A001371912,AVENIDA 23 FRENTE ALA MANGA DE COLEO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,3,0,2022,3,marzo,,
2022-03-16,A001371911,AVENIDA 25 # 25 39   SIN INFORMACIÃ“N DEL BARRIO,SIN INFORMACIÓN,2,1,HERIDOS,0,CHOQUE,0,0,Wednesday,3,0,2022,3,marzo,,
2022-03-14,A001371910,KILOMETRO 23 MTS SECTOR CAÃ‘O HONDO    VÃA ACACÃAS-DINAMARCA,VÍA ACACÍAS-DINAMARCA,2,1,HERIDOS,0,CHOQUE,0,0,Monday,3,0,2022,3,marzo,,
2022-03-13,A001371909,AVENIDA 23 CALLE 9   COOPERATIVO,COOPERATIVO,2,1,HERIDOS,0,CHOQUE,0,0,Sunday,3,1,2022,3,marzo,3.9876057,-73.7645413
